2017/07/19 12:50:42 [error] 225#225: *100 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:52:08 [error] 225#225: *102 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:52:08 [error] 225#225: *104 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:52:09 [error] 225#225: *106 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:52:09 [error] 225#225: *108 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:52:58 [error] 225#225: *110 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:52:59 [error] 225#225: *112 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:52:59 [error] 225#225: *114 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:52:59 [error] 225#225: *116 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:52:59 [error] 225#225: *118 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:18 [error] 225#225: *120 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:19 [error] 225#225: *122 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:19 [error] 225#225: *124 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:19 [error] 225#225: *126 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:19 [error] 225#225: *128 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:19 [error] 225#225: *130 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:19 [error] 225#225: *132 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:19 [error] 225#225: *134 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:19 [error] 225#225: *136 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:56 [error] 225#225: *138 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:57 [error] 225#225: *140 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:57 [error] 225#225: *142 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:54:57 [error] 225#225: *144 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 12:58:53 [error] 225#225: *146 access forbidden by rule, client: 172.18.0.2, server: reload.sso.example.com, request: "GET / HTTP/1.1", host: "24.86.182.122"
2017/07/19 13:41:22 [error] 225#225: *147 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: manager.sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "manager.sso.tiredofit.ca"
2017/07/19 14:08:48 [error] 217#217: *1 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 14:08:49 [error] 217#217: *4 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 14:08:49 [error] 217#217: *6 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 14:08:50 [error] 217#217: *8 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
2017/07/19 14:08:50 [error] 217#217: *10 FastCGI sent in stderr: "Can't use an undefined value as a subroutine reference at /usr/local/lemonldap-ng/sbin/llng-fastcgi-server line 92" while reading response header from upstream, client: 172.18.0.2, server: sso.tiredofit.ca, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/usr/local/run/llng-fastcgi.sock:", host: "sso.tiredofit.ca"
